course_id,title,platform,category,instructor,learning_product,level,duration,skills,rating,reviews,data_source,url,title_norm,rating_known,rating_clean,duplicate_title_platform,duplicate_title_platform_level,canonical_key,canonical_course_id,course_text,source_course_ids,source_row_count
1390,Basic AutoCAD for engineering students,Udemy,Design,The ORION,Course,Not specified,3.0 hours,Other Design Technical Drawing,4.3,493.0,Public Dataset,,basic autocad for engineering students,True,4.3,False,False,basic autocad for engineering students||udemy,1342,Title: Basic AutoCAD for engineering students | Platform: Udemy | Category: Design | Level: Not specified | Instructor: The ORION | Learning Product: Course | Skills: Other Design Technical Drawing,1390,1
1391,Piano Rhythms Vol.2: Ballade Style,Udemy,Music,Ilse Lozoya,Course,Not specified,2.0 hours,Music Fundamentals Piano,5.0,7.0,Public Dataset,,piano rhythms vol 2 ballade style,True,5.0,False,False,piano rhythms vol 2 ballade style||udemy,1343,Title: Piano Rhythms Vol.2: Ballade Style | Platform: Udemy | Category: Music | Level: Not specified | Instructor: Ilse Lozoya | Learning Product: Course | Skills: Music Fundamentals Piano,1391,1
1392,Project Management Simulation Certification Exams,Udemy,Business,"Dr. Chris Mall • 25,000+ Students Worldwide",Course,Not specified,0.0 hours,Project Management Unknown,5.0,10.0,Public Dataset,,project management simulation certification exams,True,5.0,False,False,project management simulation certification exams||udemy,1344,"Title: Project Management Simulation Certification Exams | Platform: Udemy | Category: Business | Level: Not specified | Instructor: Dr. Chris Mall • 25,000+ Students Worldwide | Learning Product: Course | Skills: Project Management Unknown",1392,1
1393,An Introduction to Psychology,Udemy,Teaching & Academics,The Saviour Academy,Course,Not specified,4.0 hours,Social Science Psychology,4.4,5.0,Public Dataset,,an introduction to psychology,True,4.4,False,False,an introduction to psychology||udemy,1345,Title: An Introduction to Psychology | Platform: Udemy | Category: Teaching & Academics | Level: Not specified | Instructor: The Saviour Academy | Learning Product: Course | Skills: Social Science Psychology,1393,1
1394,Jump-Start to Keto Diet : Win Your Weight Loss Battle!,Udemy,Health & Fitness,Joseph Shenouda,Course,Not specified,0.6 hours,Dieting Ketogenic Diet,0.0,0.0,Public Dataset,,jump start to keto diet win your weight loss battle,False,,False,False,jump start to keto diet win your weight loss battle||udemy,1346,Title: Jump-Start to Keto Diet : Win Your Weight Loss Battle! | Platform: Udemy | Category: Health & Fitness | Level: Not specified | Instructor: Joseph Shenouda | Learning Product: Course | Skills: Dieting Ketogenic Diet,1394,1
1395,Read %70 Arabic in a Week,Udemy,Teaching & Academics,Muhammad Ahmad Metwally,Course,Not specified,2.0 hours,Language Learning Arabic Language,0.0,0.0,Public Dataset,,read 70 arabic in a week,False,,False,False,read 70 arabic in a week||udemy,1347,Title: Read %70 Arabic in a Week | Platform: Udemy | Category: Teaching & Academics | Level: Not specified | Instructor: Muhammad Ahmad Metwally | Learning Product: Course | Skills: Language Learning Arabic Language,1395,1
1396,Lessons from Abroad: Salzburg,Udemy,Health & Fitness,Hannah Faulkner,Course,Not specified,1.0 hours,Yoga Unknown,5.0,2.0,Public Dataset,,lessons from abroad salzburg,True,5.0,False,False,lessons from abroad salzburg||udemy,1348,Title: Lessons from Abroad: Salzburg | Platform: Udemy | Category: Health & Fitness | Level: Not specified | Instructor: Hannah Faulkner | Learning Product: Course | Skills: Yoga Unknown,1396,1
1397,"ISO 22000 (HACCP, PRPs, oPRPs and CCPs) for Food Safety",Udemy,Business,Olanab Consults,Course,Not specified,1.5 hours,Industry Food Safety,2.5,1.0,Public Dataset,,iso 22000 haccp prps oprps and ccps for food safety,True,2.5,False,False,iso 22000 haccp prps oprps and ccps for food safety||udemy,1349,"Title: ISO 22000 (HACCP, PRPs, oPRPs and CCPs) for Food Safety | Platform: Udemy | Category: Business | Level: Not specified | Instructor: Olanab Consults | Learning Product: Course | Skills: Industry Food Safety",1397,1
1398,"How to Design, Teach, & Market Profitable Online Courses",Udemy,Teaching & Academics,Dr. Dave Hale,Course,Not specified,4.5 hours,Online Education Online Course Creation,5.0,2.0,Public Dataset,,how to design teach market profitable online courses,True,5.0,False,False,how to design teach market profitable online courses||udemy,1350,"Title: How to Design, Teach, & Market Profitable Online Courses | Platform: Udemy | Category: Teaching & Academics | Level: Not specified | Instructor: Dr. Dave Hale | Learning Product: Course | Skills: Online Education Online Course Creation",1398,1
1399,Adobe Lightroom for Absolute Beginners,Udemy,Photography & Video,Robin Nichols,Course,Not specified,5.0 hours,Photography Adobe Lightroom,4.6,11.0,Public Dataset,,adobe lightroom for absolute beginners,True,4.6,False,False,adobe lightroom for absolute beginners||udemy,1351,Title: Adobe Lightroom for Absolute Beginners | Platform: Udemy | Category: Photography & Video | Level: Not specified | Instructor: Robin Nichols | Learning Product: Course | Skills: Photography Adobe Lightroom,1399,1
1400,QuickBooks Online: Working with Vendors and Expenses,Udemy,Office Productivity,Alicia Katz Pollock,Course,Not specified,2.0 hours,Other Office Productivity QuickBooks Online,4.7,28.0,Public Dataset,,quickbooks online working with vendors and expenses,True,4.7,False,False,quickbooks online working with vendors and expenses||udemy,1352,Title: QuickBooks Online: Working with Vendors and Expenses | Platform: Udemy | Category: Office Productivity | Level: Not specified | Instructor: Alicia Katz Pollock | Learning Product: Course | Skills: Other Office Productivity QuickBooks Online,1400,1
1401,AWS Certified SysOps Administrator -Associate (SOA-C01) Exam,Udemy,Office Productivity,Rohit Redhu,Course,Not specified,0.0 hours,Other Office Productivity AWS Certified SysOps Administrator - Associate,0.0,0.0,Public Dataset,,aws certified sysops administrator associate soa c01 exam,False,,False,False,aws certified sysops administrator associate soa c01 exam||udemy,1353,Title: AWS Certified SysOps Administrator -Associate (SOA-C01) Exam | Platform: Udemy | Category: Office Productivity | Level: Not specified | Instructor: Rohit Redhu | Learning Product: Course | Skills: Other Office Productivity AWS Certified SysOps Administrator - Associate,1401,1
1402,Learn MATLAB From Scratch,Udemy,Development,Gorcin Rancic,Course,Not specified,12.5 hours,Programming Languages MATLAB,0.0,0.0,Public Dataset,,learn matlab from scratch,False,,False,False,learn matlab from scratch||udemy,1354,Title: Learn MATLAB From Scratch | Platform: Udemy | Category: Development | Level: Not specified | Instructor: Gorcin Rancic | Learning Product: Course | Skills: Programming Languages MATLAB,1402,1
1403,Leaders Beyond Title - Soft Skills for Excellent Leadership,Udemy,Personal Development,ThePhenomenal Bamidele,Course,Not specified,2.0 hours,Leadership Unknown,5.0,1.0,Public Dataset,,leaders beyond title soft skills for excellent leadership,True,5.0,False,False,leaders beyond title soft skills for excellent leadership||udemy,1355,Title: Leaders Beyond Title - Soft Skills for Excellent Leadership | Platform: Udemy | Category: Personal Development | Level: Not specified | Instructor: ThePhenomenal Bamidele | Learning Product: Course | Skills: Leadership Unknown,1403,1
1404,#6 Piano Secret Trick: Rosa's Runs & Fills - Polychord Hands,Udemy,Music,Rosa Suen,Course,Not specified,1.0 hours,Music Techniques Piano Chords,5.0,4.0,Public Dataset,,6 piano secret trick rosa s runs fills polychord hands,True,5.0,False,False,6 piano secret trick rosa s runs fills polychord hands||udemy,1356,Title: #6 Piano Secret Trick: Rosa's Runs & Fills - Polychord Hands | Platform: Udemy | Category: Music | Level: Not specified | Instructor: Rosa Suen | Learning Product: Course | Skills: Music Techniques Piano Chords,1404,1
1405,How to Create Marketing Videos on Your Smartphone or Laptop,Udemy,Marketing,Dom O'Neill,Course,Not specified,2.0 hours,Video & Mobile Marketing Videography,4.3,14.0,Public Dataset,,how to create marketing videos on your smartphone or laptop,True,4.3,False,False,how to create marketing videos on your smartphone or laptop||udemy,1357,Title: How to Create Marketing Videos on Your Smartphone or Laptop | Platform: Udemy | Category: Marketing | Level: Not specified | Instructor: Dom O'Neill | Learning Product: Course | Skills: Video & Mobile Marketing Videography,1405,1
1406,Create Animated Promo Videos - 2020 Complete Walkthrough,Udemy,Marketing,Matt Wong,Course,Not specified,2.0 hours,Video & Mobile Marketing Animation,4.9,4.0,Public Dataset,,create animated promo videos 2020 complete walkthrough,True,4.9,False,False,create animated promo videos 2020 complete walkthrough||udemy,1358,Title: Create Animated Promo Videos - 2020 Complete Walkthrough | Platform: Udemy | Category: Marketing | Level: Not specified | Instructor: Matt Wong | Learning Product: Course | Skills: Video & Mobile Marketing Animation,1406,1
1407,Presentation Skills - Advanced: Speak Without Reading Notes,Udemy,Personal Development,TJ Walker,Course,Not specified,29.0 hours,Career Development Presentation Skills,4.5,702.0,Public Dataset,,presentation skills advanced speak without reading notes,True,4.5,False,False,presentation skills advanced speak without reading notes||udemy,1359,Title: Presentation Skills - Advanced: Speak Without Reading Notes | Platform: Udemy | Category: Personal Development | Level: Not specified | Instructor: TJ Walker | Learning Product: Course | Skills: Career Development Presentation Skills,1407,1
1408,Learn to read musical notes,Udemy,Music,Cris Raybass,Course,Not specified,1.0 hours,Music Fundamentals Reading Music,4.2,2.0,Public Dataset,,learn to read musical notes,True,4.2,False,False,learn to read musical notes||udemy,1360,Title: Learn to read musical notes | Platform: Udemy | Category: Music | Level: Not specified | Instructor: Cris Raybass | Learning Product: Course | Skills: Music Fundamentals Reading Music,1408,1
1409,"Learn Faster, Code Better, Achieve More",Udemy,Computer Science,Dr. Angela Yu,Course,All Levels,8.5 hours,"Learning Techniques, Productivity, Coding Skills",4.7,3419.0,Curated,,learn faster code better achieve more,True,4.7,False,False,learn faster code better achieve more||udemy,1361,"Title: Learn Faster, Code Better, Achieve More | Platform: Udemy | Category: Computer Science | Level: All Levels | Instructor: Dr. Angela Yu | Learning Product: Course | Skills: Learning Techniques, Productivity, Coding Skills",1409,1
1410,Presentation Skills: Master Confident Presentations,Udemy,Leadership & Management,Chris Croft,Course,Not specified,2.0 hours,Communication Presentation Skills,4.5,6335.0,Public Dataset,,presentation skills master confident presentations,True,4.5,False,False,presentation skills master confident presentations||udemy,1362,Title: Presentation Skills: Master Confident Presentations | Platform: Udemy | Category: Leadership & Management | Level: Not specified | Instructor: Chris Croft | Learning Product: Course | Skills: Communication Presentation Skills,1410,1
1411,Yak 18T. 4 seat fully aerobatic.,Udemy,Lifestyle,"Graham ""The Baron"" Hesketh",Course,Not specified,2.0 hours,Gaming Aviation,5.0,1.0,Public Dataset,,yak 18t 4 seat fully aerobatic,True,5.0,False,False,yak 18t 4 seat fully aerobatic||udemy,1363,"Title: Yak 18T. 4 seat fully aerobatic. | Platform: Udemy | Category: Lifestyle | Level: Not specified | Instructor: Graham ""The Baron"" Hesketh | Learning Product: Course | Skills: Gaming Aviation",1411,1
1412,How To Draw A Hand Using Three Shapes,Udemy,Lifestyle,China Jordan,Course,Not specified,0.5333333333333333 hours,Arts & Crafts Pencil Drawing,0.0,0.0,Public Dataset,,how to draw a hand using three shapes,False,,False,False,how to draw a hand using three shapes||udemy,1364,Title: How To Draw A Hand Using Three Shapes | Platform: Udemy | Category: Lifestyle | Level: Not specified | Instructor: China Jordan | Learning Product: Course | Skills: Arts & Crafts Pencil Drawing,1412,1
1413,Beat Stress & Anxiety! Live Your Best Life Now!,Udemy,Personal Development,Peter Coughlan,Course,Not specified,5.5 hours,Stress Management Unknown,5.0,8.0,Public Dataset,,beat stress anxiety live your best life now,True,5.0,False,False,beat stress anxiety live your best life now||udemy,1365,Title: Beat Stress & Anxiety! Live Your Best Life Now! | Platform: Udemy | Category: Personal Development | Level: Not specified | Instructor: Peter Coughlan | Learning Product: Course | Skills: Stress Management Unknown,1413,1
1414,Behavioral Economics and Neuromarketing,Udemy,Marketing,ICAN Consultancy,Course,Not specified,1.5 hours,Marketing Fundamentals Neuromarketing,4.4,983.0,Public Dataset,,behavioral economics and neuromarketing,True,4.4,False,False,behavioral economics and neuromarketing||udemy,1366,Title: Behavioral Economics and Neuromarketing | Platform: Udemy | Category: Marketing | Level: Not specified | Instructor: ICAN Consultancy | Learning Product: Course | Skills: Marketing Fundamentals Neuromarketing,1414,1
1415,Agile Fundamentals: Including Scrum and Kanban - 2021,Udemy,Business,The BA Guide | Jeremy Aschenbrenner,Course,Not specified,4.5 hours,Business Analytics & Intelligence Agile,4.5,21556.0,Public Dataset,,agile fundamentals including scrum and kanban 2021,True,4.5,False,False,agile fundamentals including scrum and kanban 2021||udemy,1367,Title: Agile Fundamentals: Including Scrum and Kanban - 2021 | Platform: Udemy | Category: Business | Level: Not specified | Instructor: The BA Guide | Jeremy Aschenbrenner | Learning Product: Course | Skills: Business Analytics & Intelligence Agile,1415,1
